id,col_1,col_2,item_name,item_nm,item_desc,item_type_id,slot_type,item_quality,base_value,in_case,is_tradable,binds_on_purchase,is_auction,auction_baseprice,grid_count,transaction_tax_rate,max_stack_size,max_per_listing,collectible_item_type_id,skills,specified_obtain,drop_group_id,show_item,icon_path,icon_atlas,collection,rank7count,item_access,collection_coin,number,number_weight,cost,model_3D,is_show,exchangeId,is_sale,room_price
150013,这就急了？,称号：这就急了？,itemName_150013,itemName_150013,itemDesc_150013,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_13,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150014,抬价小能手,称号：抬价小能手,itemName_150014,itemName_150014,itemDesc_150014,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_14,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150015,下次一定,称号：下次一定,itemName_150015,itemName_150015,itemDesc_150015,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_15,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150016,梦幻顶流,称号：梦幻顶流,itemName_150016,itemName_150016,itemDesc_150016,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_16,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150017,幸运星,称号：幸运星,itemName_150017,itemName_150017,itemDesc_150017,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_17,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150018,竞拍师,称号：竞拍师,itemName_150018,itemName_150018,itemDesc_150018,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_18,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150019,狂热博士,称号：狂热博士,itemName_150019,itemName_150019,itemDesc_150019,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_19,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150020,站着把钱挣了,称号：站着把钱挣了,itemName_150020,itemName_150020,itemDesc_150020,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_20,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150021,绝对构色之人,称号：绝对构色之人,itemName_150021,itemName_150021,itemDesc_150021,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_21,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150024,万马奔腾,称号：万马奔腾,itemName_150024,itemName_150024,itemDesc_150024,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_24,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150026,斗鱼鉴宝王,称号：斗鱼鉴宝王,itemName_150026,itemName_150026,itemDesc_150026,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_26,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150027,君临天下,称号：君临天下,itemName_150027,itemName_150027,itemDesc_150027,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_27,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150028,星穹旅者,称号：星穹旅者,itemName_150028,itemName_150028,itemDesc_150028,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_28,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150029,幸运之星,称号：幸运之星,itemName_150029,itemName_150029,itemDesc_150029,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_29,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150030,破局大师,称号：破局大师,itemName_150030,itemName_150030,itemDesc_150030,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_30,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150101,法蒂玛,法蒂玛,hero_n_101,hero_n_101,hero_c_101,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[101],[[0]],0,[0],hero_xq_101,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150102,陈美,陈美,hero_n_102,hero_n_102,hero_c_102,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[102],[[0]],0,[0],hero_xq_102,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150103,艾莎,艾莎,hero_n_103,hero_n_103,hero_c_103,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[103],[[0]],0,[0],hero_xq_103,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150104,加布里埃拉,加布里埃拉,hero_n_104,hero_n_104,hero_c_104,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[104],[[0]],0,[0],hero_xq_104,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150105,塔蒂安娜,塔蒂安娜,hero_n_105,hero_n_105,hero_c_105,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[105],[[0]],0,[0],hero_xq_105,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150106,娜奥米,娜奥米,hero_n_106,hero_n_106,hero_c_106,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[106],[[0]],0,[0],hero_xq_106,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150107,索菲,索菲,hero_n_107,hero_n_107,hero_c_107,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[107],[[0]],0,[0],hero_xq_107,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150108,玛丽亚,玛丽亚,hero_n_108,hero_n_108,hero_c_108,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[108],[[0]],0,[0],hero_xq_108,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150109,海琳娜,海琳娜,hero_n_109,hero_n_109,hero_c_109,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[109],[[0]],0,[0],hero_xq_109,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150110,伊莎贝拉,伊莎贝拉,hero_n_110,hero_n_110,hero_c_110,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[110],[[0]],0,[0],hero_xq_110,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150201,乔治,乔治,hero_n_201,hero_n_201,hero_c_201,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[201],[[0]],0,[0],hero_xq_201,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150202,卡洛斯,卡洛斯,hero_n_202,hero_n_202,hero_c_202,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[202],[[0]],0,[0],hero_xq_202,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150203,莱昂纳德,莱昂纳德,hero_n_203,hero_n_203,hero_c_203,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[203],[[0]],0,[0],hero_xq_203,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150204,艾哈迈德,艾哈迈德,hero_n_204,hero_n_204,hero_c_204,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[204],[[0]],0,[0],hero_xq_204,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150205,伊万,伊万,hero_n_205,hero_n_205,hero_c_205,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[205],[[0]],0,[0],hero_xq_205,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150206,武田宏志,武田宏志,hero_n_206,hero_n_206,hero_c_206,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[206],[[0]],0,[0],hero_xq_206,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150207,吴起灵,吴起灵,hero_n_207,hero_n_207,hero_c_207,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[207],[[0]],0,[0],hero_xq_207,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150208,伊森,伊森,hero_n_208,hero_n_208,hero_c_208,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[208],[[0]],0,[0],hero_xq_208,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150209,维克托,维克托,hero_n_209,hero_n_209,hero_c_209,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[209],[[0]],0,[0],hero_xq_209,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
150301,拉文,拉文,hero_n_301,hero_n_301,hero_c_301,[15],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[301],[[0]],0,[0],hero_xq_301,HeroIcon,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
151001,S1大师,称号：S1大师,itemName_151001,itemName_151001,itemDesc_151001,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_1001,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
151002,S1王者,称号：S1王者,itemName_151002,itemName_151002,itemDesc_151002,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],ui_title_1002,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
171001,表情101,表情101,emoji_name_101,emoji_name_101,emoji_name_101,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
171002,表情102,表情102,emoji_name_102,emoji_name_102,emoji_name_102,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
171003,表情103,表情103,emoji_name_103,emoji_name_103,emoji_name_103,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
171004,表情104,表情104,emoji_name_104,emoji_name_104,emoji_name_104,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
171005,表情105,表情105,emoji_name_105,emoji_name_105,emoji_name_105,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
171006,表情106,表情106,emoji_name_106,emoji_name_106,emoji_name_106,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
171007,表情107,表情107,emoji_name_107,emoji_name_107,emoji_name_107,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
171008,表情108,表情108,emoji_name_108,emoji_name_108,emoji_name_108,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
172001,表情201,表情201,emoji_name_201,emoji_name_201,emoji_desc_201,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_3001,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
172002,表情202,表情202,emoji_name_202,emoji_name_202,emoji_desc_202,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_3002,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
172003,表情203,表情203,emoji_name_203,emoji_name_203,emoji_desc_203,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_3003,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
172004,表情204,表情204,emoji_name_204,emoji_name_204,emoji_desc_204,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_3004,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
172005,表情205,表情205,emoji_name_205,emoji_name_205,emoji_desc_205,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_3005,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
172006,表情206,表情206,emoji_name_206,emoji_name_206,emoji_desc_206,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_3006,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
172007,表情207,表情207,emoji_name_207,emoji_name_207,emoji_desc_207,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_3007,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
172008,表情208,表情208,emoji_name_208,emoji_name_208,emoji_desc_208,[17],0,0,0,0,0,0,0,"[10,5]",0,[[0]],0,0,[0],[0],[[0]],0,[0],icon_3008,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
181001,基础拍卖集装箱,基础拍卖集装箱,itemName_181001,itemName_181001,itemDesc_181001,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],3,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
181002,额外拍卖集装箱,额外拍卖集装箱,itemName_181002,itemName_181002,itemDesc_181002,[18],0,0,0,0,0,0,0,"[10,5]",0,[[0]],2,0,[0],[0],[[0]],0,[0],icon_1011001,iconitem101,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
220002,力量之熊,实际道具-开启后获得对应头像,itemName_220002,itemName_220002,itemDesc_220002,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],220002,[120002],tx_120002,HeadIcon,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
220003,威严之狮,实际道具-开启后获得对应头像,itemName_220003,itemName_220003,itemDesc_220003,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],220003,[120003],tx_120003,HeadIcon,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
220004,狡黠之狐,实际道具-开启后获得对应头像,itemName_220004,itemName_220004,itemDesc_220004,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],220004,[120004],tx_120004,HeadIcon,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
220005,优雅之鹤,实际道具-开启后获得对应头像,itemName_220005,itemName_220005,itemDesc_220005,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],220005,[120005],tx_120005,HeadIcon,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
220006,青龙,实际道具-开启后获得对应头像,itemName_220006,itemName_220006,itemDesc_220006,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],220006,[120006],tx_120006,HeadIcon,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
220007,白虎,实际道具-开启后获得对应头像,itemName_220007,itemName_220007,itemDesc_220007,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],220007,[120007],tx_120007,HeadIcon,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
220008,朱雀,实际道具-开启后获得对应头像,itemName_220008,itemName_220008,itemDesc_220008,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],220008,[120008],tx_120008,HeadIcon,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
220009,玄武,实际道具-开启后获得对应头像,itemName_220009,itemName_220009,itemDesc_220009,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],220009,[120009],tx_120009,HeadIcon,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240001,加冕时刻,实际道具，开启获得头像框,itemName_240001,itemName_240001,itemDesc_240001,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240001,[240001],ui_avatarframe_01,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240002,起拍编号,实际道具，开启获得头像框,itemName_240002,itemName_240002,itemDesc_240002,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240002,[240002],ui_avatarframe_02,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240003,全息幻影,实际道具，开启获得头像框,itemName_240003,itemName_240003,itemDesc_240003,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240003,[240003],ui_avatarframe_03,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240004,聚光焦点,实际道具，开启获得头像框,itemName_240004,itemName_240004,itemDesc_240004,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240004,[240004],ui_avatarframe_04,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240005,黑金传说,实际道具，开启获得头像框,itemName_240005,itemName_240005,itemDesc_240005,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240005,[240005],ui_avatarframe_05,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240006,紫晶秘藏,实际道具，开启获得头像框,itemName_240006,itemName_240006,itemDesc_240006,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240006,[240006],ui_avatarframe_06,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240007,凛冬破冰,实际道具，开启获得头像框,itemName_240007,itemName_240007,itemDesc_240007,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240007,[240007],ui_avatarframe_07,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240008,拍卖铁律,实际道具，开启获得头像框,itemName_240008,itemName_240008,itemDesc_240008,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240008,[240008],ui_avatarframe_08,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240012,似水柔情,实际道具，开启获得头像框,itemName_240012,itemName_240012,itemDesc_240012,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240012,[240012],ui_avatarframe_12,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240013,风之轻语,实际道具，开启获得头像框,itemName_240013,itemName_240013,itemDesc_240013,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240013,[240013],ui_avatarframe_13,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240014,火焰之舞,实际道具，开启获得头像框,itemName_240014,itemName_240014,itemDesc_240014,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240014,[240014],ui_avatarframe_14,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
240015,大地守望,实际道具，开启获得头像框,itemName_240015,itemName_240015,itemDesc_240015,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240015,[240015],ui_avatarframe_15,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
241001,S1白银头像框,实际道具，开启获得头像框,itemName_241001,itemName_241001,itemDesc_241001,[4],0,6,10000,0,0,0,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240008,[240008],ui_avatarframe_08,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
241002,S1黄金头像框,实际道具，开启获得头像框,itemName_241002,itemName_241002,itemDesc_241002,[4],0,6,10000,0,0,0,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240008,[240008],ui_avatarframe_08,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
241003,S1白金头像框,实际道具，开启获得头像框,itemName_241003,itemName_241003,itemDesc_241003,[4],0,6,10000,0,0,0,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240008,[240008],ui_avatarframe_08,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
241004,S1钻石头像框,实际道具，开启获得头像框,itemName_241004,itemName_241004,itemDesc_241004,[4],0,6,10000,0,0,0,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240008,[240008],ui_avatarframe_08,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
241005,S1竞拍大师头像框,实际道具，开启获得头像框,itemName_241005,itemName_241005,itemDesc_241005,[4],0,6,10000,0,0,0,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240008,[240008],ui_avatarframe_08,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
241006,S1竞争之王头像框,实际道具，开启获得头像框,itemName_241006,itemName_241006,itemDesc_241006,[4],0,6,10000,0,0,0,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],240008,[240008],ui_avatarframe_08,HeadFrame,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250001,富可敌国,实际道具，开启获得称号,itemName_250001,itemName_250001,itemDesc_250001,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250001,[250001],ui_title_01,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250002,掌眼天师,实际道具，开启获得称号,itemName_250002,itemName_250002,itemDesc_250002,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250002,[250002],ui_title_02,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250003,捡漏之王,实际道具，开启获得称号,itemName_250003,itemName_250003,itemDesc_250003,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250003,[250003],ui_title_03,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250004,博物馆长,实际道具，开启获得称号,itemName_250004,itemName_250004,itemDesc_250004,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250004,[250004],ui_title_04,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250005,一锤定音,实际道具，开启获得称号,itemName_250005,itemName_250005,itemDesc_250005,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250005,[250005],ui_title_05,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250006,慈善赌王,实际道具，开启获得称号,itemName_250006,itemName_250006,itemDesc_250006,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250006,[250006],ui_title_06,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250007,吃土少年,实际道具，开启获得称号,itemName_250007,itemName_250007,itemDesc_250007,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250007,[250007],ui_title_07,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250008,打眼专业户,实际道具，开启获得称号,itemName_250008,itemName_250008,itemDesc_250008,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250008,[250008],ui_title_08,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250009,高级韭菜,实际道具，开启获得称号,itemName_250009,itemName_250009,itemDesc_250009,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250009,[250009],ui_title_09,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250010,我也想赢,实际道具，开启获得称号,itemName_250010,itemName_250010,itemDesc_250010,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250010,[250010],ui_title_10,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250011,谢谢老板,实际道具，开启获得称号,itemName_250011,itemName_250011,itemDesc_250011,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250011,[250011],ui_title_11,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250012,散财童子,实际道具，开启获得称号,itemName_250012,itemName_250012,itemDesc_250012,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250012,[250012],ui_title_12,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250013,这就急了？,实际道具，开启获得称号,itemName_250013,itemName_250013,itemDesc_250013,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250013,[250013],ui_title_13,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250014,抬价小能手,实际道具，开启获得称号,itemName_250014,itemName_250014,itemDesc_250014,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250014,[250014],ui_title_14,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250015,下次一定,实际道具，开启获得称号,itemName_250015,itemName_250015,itemDesc_250015,[4],0,6,10000,0,0,1,0,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250015,[250015],ui_title_15,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250027,君临天下,实际道具，开启获得称号,itemName_250027,itemName_250027,itemDesc_250027,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250027,[250027],ui_title_27,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250028,星穹旅者,实际道具，开启获得称号,itemName_250028,itemName_250028,itemDesc_250028,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250028,[250028],ui_title_28,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
250029,幸运之星,实际道具，开启获得称号,itemName_250029,itemName_250029,itemDesc_250029,[4],0,6,10000,0,0,1,1,"[100,10]",0,[[0]],1,0,[0],[0],[[0]],250029,[250029],ui_title_29,HeadTitle,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
