group_id,col_1,col_2,weight_type,items_list
104310,​极客梦幻屋​3,空置别墅,2,"[[9999,1013,1,1,20],[9999,1023,1,1,10],[9999,1033,1,1,20],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,50],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,10]]"
104401,​谜之公馆​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,20],[9999,1034,1,1,20],[9999,1044,1,1,20],[9999,1054,1,1,20],[9999,1064,1,1,20],[9999,1074,1,1,20],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,20]]"
104402,​设计师遗作​4,空置别墅,2,"[[9999,1014,1,1,50],[9999,1024,1,1,10],[9999,1034,1,1,50],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
104403,​科技新贵密室​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,40],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,40],[9999,1084,1,1,40],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
104404,​养生专家私邸​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,50],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,50],[9999,1104,1,1,10]]"
104405,​世家望族故居​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,40],[9999,1064,1,1,40],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,40]]"
104406,​学者书斋​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,50]]"
104407,​隐秘金库​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,50],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
104408,​私人疗养院​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,50],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
104409,​安全狂宅邸​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,50],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
104410,​极客梦幻屋​4,空置别墅,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,50],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
104501,​谜之公馆​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,20],[9999,1035,1,1,20],[9999,1045,1,1,20],[9999,1055,1,1,20],[9999,1065,1,1,20],[9999,1075,1,1,20],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,20]]"
104502,​设计师遗作​5,空置别墅,2,"[[9999,1015,1,1,50],[9999,1025,1,1,10],[9999,1035,1,1,50],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
104503,​科技新贵密室​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,40],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,40],[9999,1085,1,1,40],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
104504,​养生专家私邸​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,50],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,50],[9999,1105,1,1,10]]"
104505,​世家望族故居​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,40],[9999,1065,1,1,40],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,40]]"
104506,​学者书斋​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,50]]"
104507,​隐秘金库​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,50],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
104508,​私人疗养院​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,50],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
104509,​安全狂宅邸​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,50],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
104510,​极客梦幻屋​5,空置别墅,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,50],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
104601,​谜之公馆​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,20],[9999,1036,1,1,20],[9999,1046,1,1,20],[9999,1056,1,1,20],[9999,1066,1,1,20],[9999,1076,1,1,20],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,20]]"
104602,​设计师遗作​6,空置别墅,2,"[[9999,1016,1,1,50],[9999,1026,1,1,10],[9999,1036,1,1,50],[9999,1046,1,1,10],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,10]]"
104603,​科技新贵密室​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,40],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,40],[9999,1086,1,1,40],[9999,1096,1,1,20],[9999,1106,1,1,10]]"
104604,​养生专家私邸​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,50],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,50],[9999,1106,1,1,10]]"
104605,​世家望族故居​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,40],[9999,1066,1,1,40],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,40]]"
104606,​学者书斋​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,50]]"
104607,​隐秘金库​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,50],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,10]]"
104608,​私人疗养院​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,50],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,10]]"
104609,​安全狂宅邸​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,50],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,10]]"
104610,​极客梦幻屋​6,空置别墅,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,50],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,10]]"
105101,​混沌残骸​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,20],[9999,1031,1,1,20],[9999,1041,1,1,20],[9999,1051,1,1,20],[9999,1061,1,1,20],[9999,1071,1,1,20],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,20]]"
105102,​远洋客轮舱房​1,沉船密封仓,2,"[[9999,1011,1,1,50],[9999,1021,1,1,10],[9999,1031,1,1,50],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,10]]"
105103,​军用舰艇保险库​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,10],[9999,1031,1,1,20],[9999,1041,1,1,40],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,40],[9999,1081,1,1,40],[9999,1091,1,1,20],[9999,1101,1,1,10]]"
105104,​冷链货船隔离舱​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,50],[9999,1031,1,1,20],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,50],[9999,1101,1,1,10]]"
105105,​殖民商船宝库​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,10],[9999,1031,1,1,20],[9999,1041,1,1,10],[9999,1051,1,1,40],[9999,1061,1,1,40],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,40]]"
105106,​探险家座舰资料库​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,10],[9999,1031,1,1,20],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,50]]"
105107,​皇家御用货舱​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,10],[9999,1031,1,1,20],[9999,1041,1,1,10],[9999,1051,1,1,50],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,10]]"
105108,​生物实验室样本库​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,50],[9999,1031,1,1,20],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,10]]"
105109,​私掠船军火舱​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,10],[9999,1031,1,1,20],[9999,1041,1,1,50],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,10]]"
105110,​现代货轮娱乐库​1,沉船密封仓,2,"[[9999,1011,1,1,20],[9999,1021,1,1,10],[9999,1031,1,1,20],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,50],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,10]]"
105201,​混沌残骸​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,20],[9999,1032,1,1,20],[9999,1042,1,1,20],[9999,1052,1,1,20],[9999,1062,1,1,20],[9999,1072,1,1,20],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,20]]"
105202,​远洋客轮舱房​2,沉船密封仓,2,"[[9999,1012,1,1,50],[9999,1022,1,1,10],[9999,1032,1,1,50],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,10]]"
105203,​军用舰艇保险库​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,10],[9999,1032,1,1,20],[9999,1042,1,1,40],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,40],[9999,1082,1,1,40],[9999,1092,1,1,20],[9999,1102,1,1,10]]"
105204,​冷链货船隔离舱​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,50],[9999,1032,1,1,20],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,50],[9999,1102,1,1,10]]"
105205,​殖民商船宝库​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,10],[9999,1032,1,1,20],[9999,1042,1,1,10],[9999,1052,1,1,40],[9999,1062,1,1,40],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,40]]"
105206,​探险家座舰资料库​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,10],[9999,1032,1,1,20],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,50]]"
105207,​皇家御用货舱​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,10],[9999,1032,1,1,20],[9999,1042,1,1,10],[9999,1052,1,1,50],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,10]]"
105208,​生物实验室样本库​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,50],[9999,1032,1,1,20],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,10]]"
105209,​私掠船军火舱​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,10],[9999,1032,1,1,20],[9999,1042,1,1,50],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,10]]"
105210,​现代货轮娱乐库​2,沉船密封仓,2,"[[9999,1012,1,1,20],[9999,1022,1,1,10],[9999,1032,1,1,20],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,50],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,10]]"
105301,​混沌残骸​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,20],[9999,1033,1,1,20],[9999,1043,1,1,20],[9999,1053,1,1,20],[9999,1063,1,1,20],[9999,1073,1,1,20],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,20]]"
105302,​远洋客轮舱房​3,沉船密封仓,2,"[[9999,1013,1,1,50],[9999,1023,1,1,10],[9999,1033,1,1,50],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,10]]"
105303,​军用舰艇保险库​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,10],[9999,1033,1,1,20],[9999,1043,1,1,40],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,40],[9999,1083,1,1,40],[9999,1093,1,1,20],[9999,1103,1,1,10]]"
105304,​冷链货船隔离舱​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,50],[9999,1033,1,1,20],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,50],[9999,1103,1,1,10]]"
105305,​殖民商船宝库​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,10],[9999,1033,1,1,20],[9999,1043,1,1,10],[9999,1053,1,1,40],[9999,1063,1,1,40],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,40]]"
105306,​探险家座舰资料库​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,10],[9999,1033,1,1,20],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,50]]"
105307,​皇家御用货舱​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,10],[9999,1033,1,1,20],[9999,1043,1,1,10],[9999,1053,1,1,50],[9999,1063,1,1,10],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,10]]"
105308,​生物实验室样本库​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,50],[9999,1033,1,1,20],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,10]]"
105309,​私掠船军火舱​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,10],[9999,1033,1,1,20],[9999,1043,1,1,50],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,10]]"
105310,​现代货轮娱乐库​3,沉船密封仓,2,"[[9999,1013,1,1,20],[9999,1023,1,1,10],[9999,1033,1,1,20],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,50],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,10]]"
105401,​混沌残骸​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,20],[9999,1034,1,1,20],[9999,1044,1,1,20],[9999,1054,1,1,20],[9999,1064,1,1,20],[9999,1074,1,1,20],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,20]]"
105402,​远洋客轮舱房​4,沉船密封仓,2,"[[9999,1014,1,1,50],[9999,1024,1,1,10],[9999,1034,1,1,50],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
105403,​军用舰艇保险库​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,40],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,40],[9999,1084,1,1,40],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
105404,​冷链货船隔离舱​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,50],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,50],[9999,1104,1,1,10]]"
105405,​殖民商船宝库​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,40],[9999,1064,1,1,40],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,40]]"
105406,​探险家座舰资料库​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,50]]"
105407,​皇家御用货舱​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,50],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
105408,​生物实验室样本库​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,50],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
105409,​私掠船军火舱​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,50],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
105410,​现代货轮娱乐库​4,沉船密封仓,2,"[[9999,1014,1,1,20],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,50],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,10]]"
105501,​混沌残骸​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,20],[9999,1035,1,1,20],[9999,1045,1,1,20],[9999,1055,1,1,20],[9999,1065,1,1,20],[9999,1075,1,1,20],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,20]]"
105502,​远洋客轮舱房​5,沉船密封仓,2,"[[9999,1015,1,1,50],[9999,1025,1,1,10],[9999,1035,1,1,50],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
105503,​军用舰艇保险库​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,40],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,40],[9999,1085,1,1,40],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
105504,​冷链货船隔离舱​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,50],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,50],[9999,1105,1,1,10]]"
105505,​殖民商船宝库​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,40],[9999,1065,1,1,40],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,40]]"
105506,​探险家座舰资料库​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,50]]"
105507,​皇家御用货舱​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,50],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
105508,​生物实验室样本库​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,50],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
105509,​私掠船军火舱​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,50],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
105510,​现代货轮娱乐库​5,沉船密封仓,2,"[[9999,1015,1,1,20],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,50],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,10]]"
105601,​混沌残骸​6,沉船密封仓,2,"[[9999,1016,1,1,20],[9999,1026,1,1,20],[9999,1036,1,1,20],[9999,1046,1,1,20],[9999,1056,1,1,20],[9999,1066,1,1,20],[9999,1076,1,1,20],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,20]]"
105602,​远洋客轮舱房​6,沉船密封仓,2,"[[9999,1016,1,1,50],[9999,1026,1,1,10],[9999,1036,1,1,50],[9999,1046,1,1,10],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,10]]"
105603,​军用舰艇保险库​6,沉船密封仓,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,40],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,40],[9999,1086,1,1,40],[9999,1096,1,1,20],[9999,1106,1,1,10]]"
105604,​冷链货船隔离舱​6,沉船密封仓,2,"[[9999,1016,1,1,20],[9999,1026,1,1,50],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,50],[9999,1106,1,1,10]]"
105605,​殖民商船宝库​6,沉船密封仓,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,40],[9999,1066,1,1,40],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,40]]"
105606,​探险家座舰资料库​6,沉船密封仓,2,"[[9999,1016,1,1,20],[9999,1026,1,1,10],[9999,1036,1,1,20],[9999,1046,1,1,10],[9999,1056,1,1,10],[9999,1066,1,1,10],[9999,1076,1,1,10],[9999,1086,1,1,20],[9999,1096,1,1,20],[9999,1106,1,1,50]]"
